,Title,Address,Longitude,Latitude,법정동
32,멜버른커피하우스,충남 천안시 서북구 불당34길 3-16 세븐타워 1층,127.105567,36.80624127,불당2동
33,OCT,충남 천안시 서북구 불당29길 11-5 1층,127.1020553,36.81004144,불당2동
34,라비앙,충남 천안시 동남구 먹거리8길 16-3 1층,127.1549246,36.81716337,신안동
35,메종드엠,충남 천안시 동남구 양지말1길 11-12,127.1869669,36.81586576,원성1동
36,본태커피하우스,충남 천안시 서북구 성환읍 매주4길 30,127.127664,36.9123555,성환읍
37,소셜스낵,충남 천안시 동남구 먹거리3길 21 2층,127.1553111,36.8171197,신안동
38,히트커피로스터스,충남 천안시 동남구 통정4로 67 1층,127.1362206,36.77378048,신방동
39,커피동경,충남 천안시 동남구 태조산길 264 커피동경,127.1884834,36.82071511,원성1동
40,시스터즈,충남 천안시 서북구 불당16길 1,127.1061454,36.80024719,불당1동
41,카페디331,충남 천안시 동남구 청수15길 35,127.1539088,36.78865551,청룡동
42,사람그리고이야기,충남 천안시 동남구 천호지길 17,127.1729212,36.83484353,신안동
43,카페 루,충남 천안시 동남구 서부대로 531-20,127.12908,36.81511186,봉명동
44,더레이크스토리,"충남 천안시 서북구 업성수변로 120 1,2층",127.19431,36.80488,성성동
45,숨,충남 천안시 동남구 목천읍 덕전1길 24,127.2223979,36.80929913,목천읍
46,랜디스커피,충남 천안시 서북구 불당16길 20-1 1층,127.1070587,36.80116911,불당1동
47,제이스맨션,충남 천안시 서북구 불당28길 24 1층,127.1019411,36.81143285,불당2동
48,릴리프,충남 천안시 서북구 성성11길 24-1 1층,127.1372973,36.84328507,부성2동
49,더캣,충남 천안시 동남구 먹거리11길 31 4층,127.1559145,36.818392,신안동
50,카페슈,충남 천안시 동남구 중리1길 55 1동,127.1441609,36.77286496,청룡동
51,루베아,"충남 천안시 동남구 목천읍 교촌7길 46-11 1,2층",127.22756,36.80111242,목천읍
52,지로스터커피,"충남 천안시 동남구 천호지길 27 2동 지하1층,1층",127.1732807,36.83604138,신안동
53,투카인즈오브커피,충남 천안시 서북구 불당16길 26 1층,127.1075544,36.8012303,불당1동
54,시유당,충남 천안시 동남구 풍세면 휴양림길 99-18 1~3층,127.092356,36.7295023,풍세면
55,카페코몽,충남 천안시 서북구 쌍용14길 10 1층,127.1203375,36.80008995,쌍용2동
56,파고다포레스트,충남 천안시 동남구 목천읍 교천지산길 128,127.1977371,36.77953309,목천읍
57,프리퍼팩토리,충남 천안시 동남구 목천읍 종합휴양지로 77,127.229634,36.76450007,목천읍
58,로스터리파르,충남 천안시 서북구 동서대로 17-40,127.1240248,36.82741629,백석동
59,어거스트센트,충남 천안시 동남구 공설시장2길 9-2,127.1495699,36.80958414,중앙동
60,미소레커피,충남 천안시 동남구 단대로 161-1 1층,127.1665605,36.82859559,신안동
61,기와52,충남 천안시 동남구 북면 충절로 1474-15,127.2709421,36.76953836,북면
62,비브레이브,충남 천안시 서북구 한들3로 36-16,127.1253779,36.82653855,백석동
63,타타스베이글,충남 천안시 동남구 태조산길 220-3 1층,127.1863926,36.81859197,원성1동
64,힐사이드카페,충남 천안시 서북구 안터길 75-37 2층,127.1614981,36.84498261,부성1동
65,천안타운홀,충남 천안시 동남구 옛시청길 29 47층,127.1502065,36.80690227,문성동
66,뷰282,충남 천안시 동남구 유량로 282,127.1833949,36.8093727,원성1동
67,더엑스엑스,충남 천안시 동남구 청수10길 4-54,127.1610973,36.78192944,청룡동
68,그림스,"충남 천안시 동남구 미죽5길 232-1 1,2층",127.158828,36.75919274,청룡동
69,오르엘크리스탈카페,충남 천안시 서북구 성거읍 망향로 791,127.2056942,36.88692937,성거읍
70,어나더카페,충남 천안시 동남구 목천읍 서리1길 89 1층,127.2342138,36.78870625,목천읍
71,마메르,충남 천안시 서북구 성거읍 천흥리 197 1층,127.2113992,36.8707686,성거읍
72,커피바이블,충남 천안시 서북구 성정두정로 98 1층,127.1421503,36.83432633,부성1동
73,토아빈,충남 천안시 서북구 입장면 망향로 1094-22,127.2264233,36.90595284,입장면
74,오시유,충남 천안시 동남구 광덕면 해수길 178-40,127.0287697,36.67554936,광덕면
75,H카페,충남 천안시 서북구 한들1로 120,127.118869,36.83265492,백석동
76,피오르드,충남 천안시 동남구 먹거리8길 13,127.1545996,36.81731176,신안동
77,더쉘터,충남 천안시 서북구 성거읍 천흥4길 189-27,127.2257071,36.87008692,성거읍
78,택스처,충남 천안시 동남구 새말1길 57-5 1층,127.1318449,36.78853855,일봉동
79,호랭이카페,충남 천안시 동남구 광덕면 해수길 29 1동,127.0477181,36.67218098,광덕면
80,카페어젠,충남 천안시 동남구 먹거리3길 14 2층,127.154987,36.81764412,신안동
81,숨어반,충남 천안시 서북구 서부대로 446,127.128601,36.80688875,쌍용1동
82,카페르블랑,충남 천안시 서북구 원두정6길 2,127.1335492,36.83136599,부성2동
83,도펠하우스,충남 천안시 서북구 성거읍 명우리길 74,127.1757173,36.87777482,성거읍
84,한움,충남 천안시 서북구 불당34길 25-5 1층,127.1057791,36.80714724,불당2동
85,버터집,충남 천안시 서북구 나사렛대길 22-6 1층,127.119109,36.79860219,쌍용2동
86,화진담,충남 천안시 동남구 광덕면 보산원2길 30-4,127.0757379,36.68436795,광덕면
87,라운디,충남 천안시 서북구 월봉7길 36 1층,127.1159211,36.79017903,쌍용2동
88,키에소커피랩,충남 천안시 서북구 불당15길 16-1 1층,127.1072721,36.79930533,불당1동
89,제주미작,충남 천안시 동남구 신흥1길 58-1,127.1256573,36.78131633,신방동
90,스밀로우커피,충남 천안시 동남구 봉서9길 25 금탑빌딩 1층,127.1335669,36.81194248,봉명동
91,노마만리,충남 천안시 서북구 직산읍 금곡로 166,127.1003851,36.87366563,직산읍
92,앳니스,충남 천안시 동남구 구성12길 9 4동 1층,127.1606265,36.79645089,청룡동
93,브루어스커피,충남 천안시 동남구 먹거리9길 20,127.156082,36.8174658,신안동
94,오픈업커피와한방차,"충남 천안시 동남구 서부대로 523-9 1,2층",127.1290285,36.81404905,봉명동
95,카페메가트라움,충남 천안시 서북구 성거읍 성거탑골길 7 1층,127.2110951,36.87297774,성거읍
96,플레이스윤슬,충남 천안시 동남구 목천읍 서흥5길 6 2층,127.2321313,36.80778496,목천읍
97,까치,충남 천안시 동남구 목천읍 동평3길 60 2동 1층,127.2441842,36.7746155,목천읍
98,잇츠독,충남 천안시 동남구 먹거리9길 22 3층,127.1563285,36.81746377,신안동
99,이도로에커피,충남 천안시 동남구 병천면 충절로 1544 1층,127.2782659,36.76911361,병천면
100,카페흑,충남 천안시 동남구 북면 위례성로 824-36,127.2720335,36.83332128,북면
101,매주리커피,충남 천안시 서북구 성환읍 성환18길 24,127.1296337,36.92360722,성환읍
102,듀오0301,충남 천안시 동남구 목천읍 충절로 869,127.2075219,36.77212755,목천읍
103,구름정원,충남 천안시 동남구 호서대길 44,127.1857537,36.82628321,신안동
104,업성동커피집,충남 천안시 서북구 번영로 751,127.1413282,36.85931288,부성1동
105,부에노,충남 천안시 동남구 남부대로 336,127.154175,36.78120556,청룡동
106,라벤투라,충남 천안시 동남구 태조산길 120-5,127.1770433,36.81331044,원성1동
107,에스프레소이음,충남 천안시 동남구 통정10로 59 1층,127.1331436,36.77307226,신방동
108,데이오프,"충남 천안시 동남구 목천읍 서리1길 26 1,2층",127.234507,36.7895386,목천읍
109,달자커피,충남 천안시 서북구 서부역12길 16-11,127.1444537,36.81138512,성정1동
110,소요카페,충남 천안시 동남구 충절로 407-3,127.1689472,36.78482213,청룡동
111,오익커피,충남 천안시 서북구 차돌고개4길 44 1층,127.1323541,36.79842202,쌍용1동
112,에소,충남 천안시 동남구 태조산길 142-8,127.1787024,36.81428603,원성1동
113,무릉도원,충남 천안시 서북구 불당29길 7-9 1층,127.102313,36.81054359,불당2동
114,슬로우커피2,충남 천안시 동남구 천호지길 27,127.1732807,36.83604138,신안동
115,카페오후,충남 천안시 동남구 병천면 가전1길 257,127.292704,36.75832209,병천면
116,시온,충남 천안시 서북구 공단로 72,127.1266295,36.84538747,부성2동
117,곽스브라운,충남 천안시 서북구 오성로 115 프라지움9차 1층 115호,127.1402043,36.83059509,부성1동
118,카페위아,충남 천안시 서북구 안터길 49 2층,127.1590433,36.84381548,부성1동
119,코네로,충남 천안시 서북구 월봉5길 33 1층,127.1165149,36.79207259,쌍용2동
120,블랙문,충남 천안시 서북구 원두정7길 25 1층,127.1368281,36.83215649,부성2동
121,비비모스,충남 천안시 동남구 성남면 약수로 130 1층,127.2143745,36.72886009,성남면
122,977번지,충남 천안시 서북구 부성4길 10 2층,127.1351781,36.83455569,부성2동
123,독정리카페,"충남 천안시 서북구 입장면 입장로 280 1동 1,2층",127.2256177,36.92560902,입장면
124,그레비티,충남 천안시 서북구 미라16길 9 1층,127.1277812,36.8078741,쌍용3동
125,세컨드힐,충남 천안시 서북구 쌍용13길 18-7 1층,127.1193683,36.80004515,쌍용2동
126,카페플러그,충남 천안시 서북구 불당15길 23,127.1073968,36.80002827,불당1동
127,하니앤손스,충남 천안시 서북구 월봉6길 10 1층,127.1154793,36.79176659,쌍용2동
128,카페컨테이너,충남 천안시 동남구 용곡6길 7-12 1층,127.1417007,36.79008696,일봉동
129,카페삼룡동,충남 천안시 동남구 청수12로 41-29 1층,127.1644084,36.78411904,청룡동
130,안라커피,충남 천안시 동남구 망향로 113 1층,127.1731283,36.83344894,신안동
131,하레브라도,충남 천안시 서북구 성환읍 성환1로 263 1층,127.127759,36.91817007,성환읍
132,카페지산리,충남 천안시 동남구 목천읍 교천지산길 249,127.1933426,36.78909834,목천읍
133,포니벨라,충남 천안시 동남구 유량로 130 1층,127.1735576,36.80912127,원성1동
134,판정리카페,충남 천안시 서북구 직산읍 성진로 430 1동 1층,127.1786732,36.91049395,직산읍
135,카페노브,충남 천안시 동남구 벌말2로 4,127.1753661,36.81316019,원성1동
136,히든모먼츠,충남 천안시 동남구 성남면 신사3길 42-19 1층,127.2449265,36.74709523,성남면
137,모게닉,충남 천안시 서북구 업성2길 129 1층,127.1344808,36.85630285,부성1동
138,카페상동,충남 천안시 동남구 북면 충절로 1349,127.2568559,36.77016281,북면
139,카페담소,충남 천안시 서북구 두정상가1길 27 프라지움1차 상가동 1층 106호,127.1388335,36.83282585,부성1동
140,휘게베이크샵,충남 천안시 동남구 신부7길 23 1층,127.1607131,36.81508854,신안동
141,바우토커피,충남 천안시 동남구 대흥로 336-12,127.152366,36.81751288,신안동
142,카페그리고,충남 천안시 서북구 성정공원7길 9 모아엘가워너비 1층 101호,127.1421835,36.82944491,성정2동
143,카페엘리,충남 천안시 동남구 유량로 133,127.1736419,36.80999442,원성1동
144,수상한홍카페,충남 천안시 동남구 먹거리9길 28,127.1568666,36.8174481,신안동
145,커피멜로우,충남 천안시 서북구 불당29길 11-7 1층,127.1022554,36.81008389,불당2동
146,그래비티라운지,충남 천안시 서북구 차돌들길 12 앙코르라마다호텔 1층,127.129429,36.79802893,쌍용1동
147,소댕이,충남 천안시 서북구 성거읍 소댕이2길 1-17,127.1918595,36.86729782,성거읍
148,버터레이어,충남 천안시 동남구 청수12로 33 1층 101호,127.1630714,36.78316966,청룡동
149,플러피 디저트샵,충남 천안시 서북구 성성동 40-16 수변로 1층 플러피,127.1364671,36.84423849,부성2동
150,더채움,충남 천안시 동남구 순천향3길 52 1층,127.1365661,36.80200099,봉명동
151,카프닉,충남 천안시 동남구 향교1길 104-24 2층,127.1703911,36.81461875,원성1동
152,카페크렘므,충남 천안시 동남구 병천면 아우내3로 33 1층,127.2991798,36.76526466,병천면
153,멍카페유,충남 천안시 동남구 풍세로 769-55 1층,127.1354012,36.78179503,신방동
154,카페문,충남 천안시 동남구 태조산길 195-6,127.1837172,36.81653422,원성1동
155,룸816,충남 천안시 동남구 터미널2로 8 1층,127.1584405,36.81963291,신안동
156,셰필드브렉퍼스트클럽,충남 천안시 서북구 성환읍 성월수향길 251-11 2동 1층,127.1474271,36.93843782,성환읍
157,카페 마찌,충남 천안시 동남구 목천읍 종합휴양지로 123,127.228188,36.76082693,목천읍
158,꽃이야기,충남 천안시 동남구 목천읍 교천지산길 341,127.193298,36.79916888,목천읍
159,외교,충남 천안시 서북구 미라2길 63,127.1299338,36.80503994,쌍용1동
160,플레이 룸카페,충남 천안시 동남구 먹거리11길 47 3층,127.1578964,36.81829153,신안동
161,온슬,충남 천안시 동남구 샛골길 69,127.1744824,36.78547871,청룡동
162,더모어더베러,충남 천안시 서북구 3공단6로 50 힐링제이타워 1층 116호,127.1031771,36.84097895,부성2동
163,그래비티,충남 천안시 서북구 백석동 16-25,127.1260832,36.82647256,백석동
164,곹커피,충남 천안시 서북구 불당29길 18-2,127.1018919,36.80900702,불당2동
165,풀숲,"충남 천안시 서북구 성환읍 왕지1길 121 1,2층",127.19431,36.80488,성환읍
166,기억저장소,충남 천안시 동남구 광덕면 광풍로 1011 1층,127.1169838,36.71406151,풍세면
167,티그레노어,충남 천안시 서북구 불당15길 11 1층,127.1068051,36.79952085,불당1동
168,카페카일리,"충남 천안시 서북구 직산읍 4산단7로 56 C동 1,2층",127.1246425,36.86530352,직산읍
169,브루1990카페,충남 천안시 서북구 입장면 연곡길 85,127.2142587,36.92111738,입장면
170,카페밤바리,충남 천안시 서북구 직산읍 직산로 273,127.165973,36.89892418,직산읍
171,이베노가,충남 천안시 동남구 목천읍 신계5길 7,127.2170152,36.77530633,목천읍
172,카페316,충남 천안시 동남구 서부대로 257-5 1층,127.1282826,36.79110801,신방동
173,문화시민,충남 천안시 서북구 불당21로 40 천안불당호반써밋플레이스 상가 501동 102호,127.1045946,36.81300614,불당2동
174,카페어반파크,충남 천안시 서북구 백석3로 35 1층 104호,127.1157124,36.82187475,백석동
175,순복이네,충남 천안시 서북구 미라8길 26 2층,127.1302205,36.80287209,쌍용1동
176,커피베리,충남 천안시 동남구 방죽안3길 5 1층,127.1528323,36.82253452,신안동
177,북카페산새,충남 천안시 서북구 월봉6길 19,127.1159456,36.79228428,쌍용2동
178,마농스,충남 천안시 서북구 원두정8길 15 1층,127.1350529,36.83268369,부성2동
179,커피미식가,충남 천안시 동남구 통정1로 27-17 1층,127.1286212,36.77785279,신방동
180,파르크 커피,충남 천안시 동남구 목천읍 응원3길 33 1층,127.1881678,36.76860375,목천읍
181,멜번커피하우스,충남 천안시 서북구 음봉로 861-63 1층,127.1043451,36.83073487,백석동
182,온다,충남 천안시 서북구 성환읍 성환18길 1,127.1277387,36.92475925,성환읍
183,한방카페 쉼(명인),충남 천안시 동남구 서부대로 531-16,127.1293267,36.81480359,봉명동
184,더솔트,충남 천안시 동남구 터미널7길 7 1층 더솔트 카페,127.1570301,36.82107809,신안동
185,블루더카페,충남 천안시 서북구 동서대로 53 1층,127.1292733,36.82572581,부성2동
186,하이비,충남 천안시 동남구 터미널4길 4-3 1층,127.1595557,36.82027031,신안동
187,부록하우스,충남 천안시 서북구 불당31길 34 1층,127.105963,36.81033872,불당2동
188,카페데이오프,충남 천안시 동남구 영성로 86 1층,127.1501247,36.8058833,중앙동
189,마르페 커피,충남 천안시 서북구 노태산로 98 1층,127.1276431,36.83333103,부성2동
190,포리빈,충남 천안시 동남구 유량로 187,127.1790495,36.81252428,원성1동
191,레이지베어,"충남 천안시 동남구 먹거리10길 6 1,2층",127.19431,36.80488,신부동
192,윈드폴,충남 천안시 동남구 통정2길 5-15 1층,127.1287279,36.77963328,신방동
193,카페레이지,충남 천안시 서북구 두정역길 37 103호,127.1496295,36.83530648,부성1동
194,꽃처럼,충남 천안시 동남구 명동길 57 2동 1층,127.1490284,36.80840455,중앙동
195,언아더,충남 천안시 동남구 먹거리2길 5 1층,127.1538007,36.81766161,신안동
196,이레,충남 천안시 동남구 용곡5길 37-10,127.1387601,36.79156645,일봉동
197,풍미,충남 천안시 서북구 월봉6길 32,127.1174456,36.7921899,쌍용2동
198,카페더다움,충남 천안시 동남구 충절로 196 2층,127.1587861,36.8013656,원성2동
199,냥이싸롱,충남 천안시 동남구 먹거리11길 26-1,127.1554504,36.8181157,신안동
200,카페 그리노크,충남 천안시 서북구 불당11로 4 1층,127.1067209,36.80458112,불당1동
201,프라이빗290,충남 천안시 동남구 신방통정로 74 101호,127.1305091,36.76888454,신방동
202,아시나요,충남 천안시 동남구 충절로 437 1층,127.1715499,36.78328561,청룡동
203,멜로우크림,충남 천안시 서북구 한들3로 35-16 엘리트빌 1층 101호,127.1222905,36.82705125,백석동
204,소정공방,충남 천안시 서북구 성거읍 역전말3길 102-2 1층,127.160621,36.87690166,성거읍
205,이쁜이다방,충남 천안시 동남구 공설시장3길 14-1,127.1498142,36.80984849,중앙동
206,더브농,충남 천안시 서북구 늘푸른4길 29 CJ프라자 1층 103호,127.1304825,36.82674112,부성2동
207,마루카페,충남 천안시 동남구 광덕면 죽계2길 20 1층,127.0445726,36.67204126,광덕면
208,듀크로스터리앤드도넛,충남 천안시 동남구 통정1로 20 1층 101호,127.1289366,36.77559903,신방동
209,카페플라밍고,충남 천안시 동남구 목천읍 덕전1길 153 2층,127.2096882,36.80638586,목천읍
210,꽃분이네애견카페,충남 천안시 동남구 통정4로 22-25 3층,127.1333029,36.77523647,신방동
211,카페정원,충남 천안시 동남구 수신면 속창1길 38,127.2806364,36.73110937,수신면
212,디오커피,충남 천안시 서북구 원두정6길 40 2층,127.137493,36.831324,부성2동
213,위드솔,충남 천안시 동남구 성남면 약수로 9 1층,127.2122382,36.71884983,성남면
214,리무소커피,충남 천안시 서북구 불당30길 7-5 1층 102호,127.1035896,36.81043895,불당2동
215,노아목공소카페,충남 천안시 서북구 성거읍 봉주로 316 1층,127.1821185,36.87861213,성거읍
216,카페윈드밀,충남 천안시 동남구 북면 위례성로 1098-14,127.2677086,36.85563755,북면
217,고가교,충남 천안시 서북구 서부대로 297 1층,127.1273265,36.79414921,쌍용2동
218,구룡카페호두과자,충남 천안시 동남구 광풍로 1725 3동,127.1424148,36.7721878,청룡동
219,더자연카페,충남 천안시 동남구 목천읍 삼방로 77-8 1층,127.2330091,36.7756221,목천읍
220,언덕위커피나무,충남 천안시 동남구 청수14로 102 124호,127.1573869,36.78556266,청룡동
221,바림커피,충남 천안시 동남구 향교1길 85-20 1층,127.1713243,36.81867808,원성1동
222,더 아메노,충남 천안시 서북구 성정공원6길 45,127.1427222,36.82858325,성정2동
223,소담카페,충남 천안시 동남구 목천읍 삼방로 530,127.227669,36.80762607,목천읍
224,아일커피,충남 천안시 동남구 먹거리7길 19-4 1층,127.157455,36.81695315,신안동
225,듀크커피,충남 천안시 동남구 통정5로 106,127.1371224,36.77667283,신방동
226,오우케이크,충남 천안시 서북구 서부2길 55,127.1388752,36.82342239,성정2동
227,아인스,충남 천안시 동남구 먹거리11길 37 세세빌딩 4층,127.156644,36.81838996,신안동
228,포트오브모카,충남 천안시 서북구 부성5길 24,127.1357122,36.8352856,부성2동
229,카페카키,충남 천안시 서북구 부성14길 46 지광빌딩 1층,127.1517227,36.84262027,부성1동
230,카페멜버른,충남 천안시 서북구 입장면 입장천변1길 6 1층,127.2219155,36.91557656,입장면
231,카페블랑,충남 천안시 서북구 미라16길 38-3 1층,127.1273009,36.80579503,쌍용3동
232,카페라고,충남 천안시 동남구 만남로 34 지하1층,127.1559088,36.81859674,신안동
233,카페엠,충남 천안시 동남구 태조산길 245,127.186286,36.82015665,원성1동
234,오아시스,충남 천안시 동남구 청수10길 29,127.1624084,36.78270406,청룡동
235,커피원,충남 천안시 서북구 성거읍 성진로 654,127.2036029,36.91232406,성거읍
236,광덕커피,충남 천안시 동남구 광덕면 상사길 23,127.0461316,36.67296297,광덕면
237,925개러지카페,"충남 천안시 서북구 성환읍 성환1로 243 주윤빌딩 1층 108,109호",127.1276656,36.91645215,성환읍
238,카페서리,충남 천안시 동남구 목천읍 서리1길 77 1층,127.2342836,36.78771101,목천읍
239,돌담정원,충남 천안시 동남구 북면 상동3길 55,127.2597068,36.76982573,북면
240,디저트소밀,충남 천안시 동남구 먹거리6길 8,127.1575364,36.81644302,신안동
241,꿈엔들,충남 천안시 서북구 한들1로 40-15,127.1179252,36.82658465,백석동
242,보드웰,충남 천안시 서북구 불당16길 7-1 1층,127.1060287,36.80081617,불당1동
243,더스트림카페,충남 천안시 동남구 방죽안5길 4 1층,127.1531801,36.82019291,신안동
244,고요히,충남 천안시 서북구 불당16길 34-8 해피메종건물 1층 상가,127.1069147,36.80098307,불당1동
245,카페아르떼,충남 천안시 동남구 목천읍 교천지산길 364,127.1952854,36.79876932,목천읍
246,TTO카페,충남 천안시 서북구 불당30길 7-6 1층 102호,127.1034154,36.81021256,불당2동
247,인디오디너리,충남 천안시 서북구 부성1길 7 1층 인디오디너리,127.135684,36.83436408,부성2동
248,헬로커피,충남 천안시 동남구 대흥로 237,127.1477609,36.80911945,중앙동
249,샤론전통찻집,충남 천안시 동남구 광덕면 덕암1길 44-1,127.0871904,36.6964365,광덕면
250,바페리그노,충남 천안시 동남구 먹거리8길 30,127.156292,36.81713554,신안동
251,베이크움,충남 천안시 서북구 오성1길 12-13 경희빌딩 1층 101호,127.1293592,36.83153588,부성2동
252,투데이카페,충남 천안시 서북구 성환읍 성환1로 89 2동 1층,127.1292628,36.90266411,성환읍
253,플랜비,충남 천안시 서북구 불당4로 39-44,127.1093734,36.80684572,불당1동
254,누솜,충남 천안시 동남구 풍세면 영성1길 22,127.1208963,36.73423051,풍세면
255,디저트39,충남 천안시 서북구 성성8로 2-15,127.1301584,36.83981339,부성2동
256,파피커피베이크,충남 천안시 동남구 신부3길 3 1층,127.1597272,36.81649903,신안동
257,카페제인,충남 천안시 동남구 터미널9길 50 1층,127.1579638,36.82279878,신안동
258,DS애견카페,충남 천안시 동남구 병천면 유관순길 99,127.3129333,36.76093799,병천면
259,카페디올레,충남 천안시 동남구 목천읍 교천지산길 158,127.1970735,36.78229196,목천읍
260,펫프닝타운,충남 천안시 동남구 각원사길 150 1층,127.1870269,36.83148285,신안동
261,LP카페아리랑,충남 천안시 동남구 광덕면 죽계1길 7-1 1층,127.0483733,36.67191028,광덕면
262,투투다실,충남 천안시 서북구 성거읍 성거길 90,127.2014885,36.8732779,성거읍
263,임뷰,충남 천안시 동남구 먹거리11길 6 2층,127.1530916,36.81797359,신안동
264,보라움커피,충남 천안시 동남구 원성12길 17 1층,127.1611157,36.80781172,원성1동
265,상덕로87카페,충남 천안시 서북구 직산읍 상덕로 87,127.1201263,36.87463799,직산읍
266,로스터리까페 니콜,충남 천안시 동남구 신부11길 21,127.1611198,36.81794496,신안동
267,카페지금,충남 천안시 서북구 성환읍 매주3길 3 1동 1층,127.1223326,36.9090494,성환읍
268,라비갤러리카페,충남 천안시 동남구 향교1길 30,127.1672286,36.81494944,원성1동
269,카페알마,충남 천안시 동남구 호서대길 110,127.1877572,36.8226832,원성1동
270,유카페,충남 천안시 서북구 봉정로 324 효성해링턴플레이스 상가 1층,127.1484261,36.83126301,부성1동
271,카페블랙컨테이너,충남 천안시 동남구 문암로 69 도진빌딩 2층,127.1807193,36.84113561,신안동
272,광덕가자카페호두,충남 천안시 동남구 광덕면 광풍로 315 6동 1층,127.0572204,36.67749905,광덕면
273,유리정원,충남 천안시 서북구 불당15길 14,127.1070036,36.79929539,불당1동
274,오르페,충남 천안시 서북구 입장면 위례성로 1751-20 1동 1층,127.2581333,36.89753296,입장면
275,트리앤버드,충남 천안시 동남구 향교5길 20,127.1751104,36.8140113,원성1동
276,하임,충남 천안시 서북구 늘푸른3길 41 인트로타운 1층 108호,127.1314926,36.82686815,부성2동
277,커방,충남 천안시 동남구 중앙로 30 2동 1층 2호,127.15343,36.801125,중앙동
278,카페티핫,충남 천안시 서북구 원두정3길 27 2층 201호,127.1371614,36.83265001,부성2동
279,카페다빈제과,충남 천안시 서북구 한들3로 35-11 1층,127.1226696,36.82658129,백석동
280,북촌카페,충남 천안시 서북구 직산읍 성진로 422,127.1782235,36.9106249,직산읍
281,인사이트커피 신방통정점,충남 천안시 동남구 통정10로 7-8 1층,127.19431,36.80488,신방동
282,그래비티 신방통정점,충남 천안시 동남구 통정2길 6-29 1층,127.1329251,36.7778681,신방동
283,오월의숲 안서점,충남 천안시 동남구 각원사길 167,127.1880991,36.8327692,안서동
284,프럼브릿지 신부점,충남 천안시 동남구 먹거리3길 16 1~3층,127.1549754,36.817476,신부동
285,몰랑몰랑 빈트커피점,충남 천안시 서북구 쌍용16길 66 1층,127.1244676,36.7968316,쌍용2동
286,헥스커피로스터스 본점,충남 천안시 서북구 노태산로 164 태정프라자 1층,127.1309984,36.8381363,두정동
287,카페하라 천안점,충남 천안시 동남구 서부대로 185 1층,127.1279437,36.7848244,신방동
